Source Page,Link,Status,Link Text
"https://urbanafreelibrary.libnet.info/event/12816278","https://addtocalendar.com/atc/google?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2019%3A00%3A00&e[0][date_end]=2026-09-08%2021%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=The%20Urbana%20Free%20Library%20Board%20Meeting&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/12816278","https://addtocalendar.com/atc/outlook?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2019%3A00%3A00&e[0][date_end]=2026-09-08%2021%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=The%20Urbana%20Free%20Library%20Board%20Meeting&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/12816278","https://addtocalendar.com/atc/outlookonline?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2019%3A00%3A00&e[0][date_end]=2026-09-08%2021%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=The%20Urbana%20Free%20Library%20Board%20Meeting&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/12816278","https://addtocalendar.com/atc/yahoo?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2019%3A00%3A00&e[0][date_end]=2026-09-08%2021%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=The%20Urbana%20Free%20Library%20Board%20Meeting&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16209186","https://addtocalendar.com/atc/ical?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2019%3A00%3A00&e[0][date_end]=2026-09-08%2020%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Mapping%20Your%20Family%20History&e[0][location]=Online%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16209186","https://addtocalendar.com/atc/google?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2019%3A00%3A00&e[0][date_end]=2026-09-08%2020%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Mapping%20Your%20Family%20History&e[0][location]=Online%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16209186","https://addtocalendar.com/atc/outlook?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2019%3A00%3A00&e[0][date_end]=2026-09-08%2020%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Mapping%20Your%20Family%20History&e[0][location]=Online%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16209186","https://addtocalendar.com/atc/outlookonline?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2019%3A00%3A00&e[0][date_end]=2026-09-08%2020%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Mapping%20Your%20Family%20History&e[0][location]=Online%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16209186","https://addtocalendar.com/atc/yahoo?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2019%3A00%3A00&e[0][date_end]=2026-09-08%2020%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Mapping%20Your%20Family%20History&e[0][location]=Online%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16209186","https://www.genealogyjourney.net/about/",FAILED,"Susie Wickman"
"https://urbanafreelibrary.libnet.info/event/17264230","https://addtocalendar.com/atc/ical?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-09%2015%3A00%3A00&e[0][date_end]=2026-09-09%2017%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Teen%20Open%20Lab&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17264230","https://addtocalendar.com/atc/google?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-09%2015%3A00%3A00&e[0][date_end]=2026-09-09%2017%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Teen%20Open%20Lab&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17264230","https://addtocalendar.com/atc/outlook?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-09%2015%3A00%3A00&e[0][date_end]=2026-09-09%2017%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Teen%20Open%20Lab&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17264230","https://addtocalendar.com/atc/outlookonline?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-09%2015%3A00%3A00&e[0][date_end]=2026-09-09%2017%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Teen%20Open%20Lab&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17264230","https://addtocalendar.com/atc/yahoo?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-09%2015%3A00%3A00&e[0][date_end]=2026-09-09%2017%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Teen%20Open%20Lab&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
